rider_id,city,join_date,rider_segment
R005066,Sylhet,2024-10-12,Budget
R005067,Chattogram,2024-07-12,Regular
R005068,Dhaka,2024-07-25,Budget
R005069,Dhaka,2024-07-17,Regular
R005070,Dhaka,2024-09-12,Regular
R005071,Dhaka,2024-10-04,Regular
R005072,Sylhet,2024-09-05,Budget
R005073,Chattogram,2024-07-15,Regular
R005074,Chattogram,2024-07-03,Regular
R005075,Chattogram,2024-10-11,Budget
R005076,Chattogram,2024-09-22,Budget
R005077,Dhaka,2024-10-26,Budget
R005078,Chattogram,2024-08-12,Budget
R005079,Dhaka,2024-07-01,Budget
R005080,Sylhet,2024-09-02,Regular
R005081,Dhaka,2024-08-10,Regular
R005082,Dhaka,2024-10-14,Budget
R005083,Sylhet,2024-10-01,Budget
R005084,Dhaka,2024-07-18,Budget
R005085,Dhaka,2024-08-22,Regular
R005086,Dhaka,2024-10-03,Budget
R005087,Dhaka,2024-10-25,Budget
R005088,Dhaka,2024-09-25,Budget
R005089,Chattogram,2024-08-05,Budget
R005090,Chattogram,2024-07-20,Regular
R005091,Chattogram,2024-07-06,Regular
R005092,Dhaka,2024-09-02,Budget
R005093,Chattogram,2024-10-04,Regular
R005094,Chattogram,2024-07-22,Premium
R005095,Dhaka,2024-07-22,Budget
R005096,Chattogram,2024-09-03,Budget
R005097,Dhaka,2024-10-10,Premium
R005098,Dhaka,2024-08-06,Premium
R005099,Chattogram,2024-07-29,Regular
R005100,Dhaka,2024-08-14,Budget
R005101,Dhaka,2024-07-27,Budget
R005102,Dhaka,2024-07-13,Budget
R005103,Dhaka,2024-09-13,Budget
R005104,Chattogram,2024-07-20,Budget
R005105,Dhaka,2024-07-02,Regular
R005106,Sylhet,2024-10-23,Budget
R005107,Dhaka,2024-08-29,Regular
R005108,Sylhet,2024-08-11,Regular
R005109,Chattogram,2024-08-06,Budget
R005110,Dhaka,2024-07-01,Budget
R005111,Chattogram,2024-09-29,Regular
R005112,Sylhet,2024-07-11,Budget
R005113,Dhaka,2024-08-21,Regular
R005114,Chattogram,2024-07-08,Regular
R005115,Dhaka,2024-07-26,Budget
R005116,Dhaka,2024-08-23,Budget
R005117,Chattogram,2024-08-01,Regular
R005118,Chattogram,2024-10-15,Regular
R005119,Chattogram,2024-07-27,Budget
R005120,Chattogram,2024-09-09,Budget
R005121,Dhaka,2024-08-19,Budget
R005122,Dhaka,2024-08-29,Budget
R005123,Dhaka,2024-10-29,Premium
R005124,Dhaka,2024-10-02,Regular
R005125,Sylhet,2024-08-06,Budget
R005126,Chattogram,2024-07-12,Budget
R005127,Dhaka,2024-09-04,Budget
R005128,Sylhet,2024-07-13,Budget
R005129,Dhaka,2024-08-30,Regular
R005130,Chattogram,2024-10-05,Budget
R005131,Chattogram,2024-10-06,Regular
R005132,Chattogram,2024-07-22,Premium
R005133,Chattogram,2024-09-19,Budget
R005134,Dhaka,2024-08-31,Budget
R005135,Dhaka,2024-07-29,Regular
R005136,Dhaka,2024-08-13,Budget
R005137,Sylhet,2024-09-23,Budget
R005138,Sylhet,2024-10-02,Regular
R005139,Chattogram,2024-08-08,Regular
R005140,Dhaka,2024-07-20,Budget
R005141,Dhaka,2024-09-19,Budget
R005142,Sylhet,2024-10-20,Regular
R005143,Dhaka,2024-08-10,Budget
R005144,Dhaka,2024-08-20,Budget
R005145,Chattogram,2024-09-26,Budget
R005146,Dhaka,2024-10-01,Budget
R005147,Dhaka,2024-08-30,Regular
R005148,Dhaka,2024-10-11,Premium
R005149,Chattogram,2024-08-16,Budget
R005150,Dhaka,2024-07-08,Regular
R005151,Sylhet,2024-07-20,Regular
R005152,Dhaka,2024-07-10,Premium
R005153,Dhaka,2024-08-23,Regular
R005154,Sylhet,2024-10-23,Budget
R005155,Sylhet,2024-08-19,Budget
R005156,Sylhet,2024-07-02,Budget
R005157,Sylhet,2024-08-11,Budget
R005158,Chattogram,2024-10-08,Regular
R005159,Dhaka,2024-08-04,Budget
R005160,Chattogram,2024-10-05,Budget
R005161,Dhaka,2024-07-08,Budget
R005162,Sylhet,2024-10-22,Budget
R005163,Dhaka,2024-09-03,Budget
R005164,Dhaka,2024-09-09,Budget
R005165,Dhaka,2024-07-17,Premium
R005166,Chattogram,2024-10-19,Regular
R005167,Dhaka,2024-09-23,Regular
R005168,Dhaka,2024-07-08,Regular
R005169,Dhaka,2024-09-09,Budget
R005170,Dhaka,2024-08-06,Premium
R005171,Dhaka,2024-07-30,Regular
R005172,Dhaka,2024-08-25,Regular
R005173,Sylhet,2024-08-19,Budget
R005174,Dhaka,2024-10-15,Premium
R005175,Dhaka,2024-09-04,Regular
R005176,Dhaka,2024-10-19,Regular
R005177,Dhaka,2024-07-03,Regular
R005178,Dhaka,2024-10-01,Budget
R005179,Chattogram,2024-08-01,Budget
R005180,Dhaka,2024-08-30,Regular
R005181,Chattogram,2024-08-04,Premium
R005182,Sylhet,2024-07-06,Premium
R005183,Dhaka,2024-08-07,Budget
R005184,Chattogram,2024-07-14,Budget
R005185,Chattogram,2024-10-08,Regular
R005186,Dhaka,2024-08-23,Premium
R005187,Dhaka,2024-08-07,Regular
R005188,Sylhet,2024-10-04,Regular
R005189,Dhaka,2024-08-09,Regular
R005190,Chattogram,2024-09-17,Regular
R005191,Chattogram,2024-10-29,Regular
R005192,Dhaka,2024-08-08,Premium
R005193,Chattogram,2024-10-01,Budget
R005194,Dhaka,2024-09-11,Premium
R005195,Chattogram,2024-10-04,Premium
R005196,Chattogram,2024-10-13,Regular
R005197,Chattogram,2024-10-15,Regular
R005198,Dhaka,2024-10-23,Regular
R005199,Dhaka,2024-08-26,Regular
R005200,Dhaka,2024-09-29,Regular
R005201,Dhaka,2024-10-12,Budget
R005202,Dhaka,2024-07-25,Budget
R005203,Sylhet,2024-09-18,Budget
R005204,Dhaka,2024-08-17,Regular
R005205,Chattogram,2024-08-08,Budget
R005206,Chattogram,2024-10-13,Regular
R005207,Dhaka,2024-09-13,Budget
R005208,Sylhet,2024-09-11,Regular
R005209,Chattogram,2024-10-01,Budget
R005210,Dhaka,2024-09-03,Regular
R005211,Dhaka,2024-10-05,Budget
R005212,Chattogram,2024-08-29,Budget
R005213,Chattogram,2024-07-31,Regular
R005214,Dhaka,2024-07-28,Regular
R005215,Dhaka,2024-09-14,Regular
R005216,Dhaka,2024-10-28,Budget
R005217,Chattogram,2024-10-29,Regular
R005218,Sylhet,2024-10-22,Budget
R005219,Dhaka,2024-09-11,Regular
R005220,Dhaka,2024-10-08,Budget
R005221,Chattogram,2024-07-14,Regular
R005222,Chattogram,2024-07-30,Premium
R005223,Dhaka,2024-07-13,Regular
R005224,Dhaka,2024-08-06,Regular
R005225,Dhaka,2024-10-29,Premium
R005226,Chattogram,2024-09-23,Premium
R005227,Chattogram,2024-09-15,Premium
R005228,Chattogram,2024-10-19,Regular
R005229,Dhaka,2024-09-21,Budget
R005230,Dhaka,2024-07-21,Regular
R005231,Dhaka,2024-10-28,Regular
R005232,Sylhet,2024-10-22,Premium
R005233,Dhaka,2024-08-07,Budget
R005234,Dhaka,2024-09-30,Budget
R005235,Chattogram,2024-09-19,Regular
R005236,Dhaka,2024-07-23,Premium
R005237,Chattogram,2024-08-08,Budget
R005238,Chattogram,2024-10-29,Budget
R005239,Dhaka,2024-08-08,Budget
R005240,Dhaka,2024-08-19,Budget
R005241,Dhaka,2024-07-31,Regular
R005242,Chattogram,2024-07-25,Budget
R005243,Dhaka,2024-07-21,Regular
R005244,Dhaka,2024-10-11,Premium
R005245,Chattogram,2024-07-17,Budget
R005246,Dhaka,2024-08-28,Budget
R005247,Dhaka,2024-10-04,Budget
R005248,Chattogram,2024-10-07,Budget
R005249,Dhaka,2024-09-15,Regular
R005250,Dhaka,2024-10-17,Budget
R005251,Dhaka,2024-09-22,Budget
R005252,Chattogram,2024-10-23,Budget
R005253,Chattogram,2024-07-04,Budget
R005254,Dhaka,2024-09-25,Regular
R005255,Chattogram,2024-08-08,Budget
R005256,Dhaka,2024-08-29,Regular
R005257,Dhaka,2024-10-21,Budget
R005258,Chattogram,2024-08-30,Regular
R005259,Chattogram,2024-08-26,Regular
R005260,Chattogram,2024-09-29,Regular
R005261,Dhaka,2024-07-03,Regular
R005262,Chattogram,2024-10-15,Budget
R005263,Dhaka,2024-10-19,Regular
R005264,Dhaka,2024-09-22,Budget
R005265,Chattogram,2024-10-04,Budget
R005266,Chattogram,2024-08-11,Regular
R005267,Sylhet,2024-08-22,Budget
R005268,Dhaka,2024-08-06,Budget
R005269,Dhaka,2024-10-04,Budget
R005270,Dhaka,2024-07-15,Regular
R005271,Dhaka,2024-08-05,Regular
R005272,Chattogram,2024-08-01,Regular
R005273,Sylhet,2024-08-25,Budget
R005274,Sylhet,2024-08-08,Premium
R005275,Dhaka,2024-10-13,Budget
R005276,Dhaka,2024-07-28,Budget
R005277,Dhaka,2024-08-02,Regular
R005278,Chattogram,2024-09-01,Regular
R005279,Dhaka,2024-10-02,Premium
R005280,Dhaka,2024-09-01,Premium
R005281,Dhaka,2024-08-30,Premium
R005282,Dhaka,2024-08-15,Budget
R005283,Dhaka,2024-10-20,Regular
R005284,Chattogram,2024-07-01,Budget
R005285,Sylhet,2024-07-09,Regular
R005286,Chattogram,2024-07-22,Regular
R005287,Dhaka,2024-07-04,Budget
R005288,Sylhet,2024-08-16,Premium
R005289,Sylhet,2024-07-13,Premium
R005290,Dhaka,2024-09-28,Regular
R005291,Dhaka,2024-10-14,Premium
R005292,Dhaka,2024-09-18,Regular
R005293,Dhaka,2024-10-09,Budget
R005294,Dhaka,2024-09-20,Premium
R005295,Chattogram,2024-09-09,Budget
R005296,Chattogram,2024-08-30,Regular
R005297,Dhaka,2024-09-20,Budget
R005298,Chattogram,2024-10-11,Regular
R005299,Dhaka,2024-07-12,Regular
R005300,Dhaka,2024-09-24,Regular
R005301,Dhaka,2024-07-01,Budget
R005302,Chattogram,2024-10-26,Premium
R005303,Dhaka,2024-10-22,Budget
R005304,Chattogram,2024-07-31,Premium
R005305,Chattogram,2024-07-28,Premium
R005306,Dhaka,2024-09-29,Regular
R005307,Dhaka,2024-08-11,Budget
R005308,Dhaka,2024-10-18,Regular
R005309,Sylhet,2024-10-15,Premium
R005310,Dhaka,2024-10-20,Budget
R005311,Dhaka,2024-07-31,Budget
R005312,Chattogram,2024-08-30,Premium
R005313,Sylhet,2024-09-26,Regular
R005314,Chattogram,2024-07-26,Regular
R005315,Dhaka,2024-09-20,Regular
R005316,Dhaka,2024-10-06,Regular
R005317,Dhaka,2024-10-11,Budget
R005318,Dhaka,2024-07-12,Premium
R005319,Dhaka,2024-10-29,Regular
R005320,Chattogram,2024-10-20,Budget
R005321,Dhaka,2024-07-24,Premium
R005322,Dhaka,2024-10-08,Premium
R005323,Dhaka,2024-08-22,Budget
R005324,Chattogram,2024-08-27,Regular
R005325,Sylhet,2024-07-05,Regular
R005326,Sylhet,2024-10-24,Regular
R005327,Chattogram,2024-07-10,Regular
R005328,Dhaka,2024-10-04,Premium
R005329,Dhaka,2024-10-29,Regular
R005330,Dhaka,2024-07-16,Regular
R005331,Dhaka,2024-08-07,Budget
R005332,Chattogram,2024-08-05,Budget
R005333,Dhaka,2024-07-04,Budget
R005334,Dhaka,2024-10-21,Budget
R005335,Chattogram,2024-07-06,Budget
R005336,Sylhet,2024-09-27,Budget
R005337,Dhaka,2024-10-23,Budget
R005338,Dhaka,2024-09-06,Regular
R005339,Chattogram,2024-09-20,Regular
R005340,Dhaka,2024-10-29,Budget
R005341,Dhaka,2024-07-22,Premium
R005342,Dhaka,2024-08-29,Regular
R005343,Dhaka,2024-10-01,Budget
R005344,Dhaka,2024-09-26,Budget
R005345,Chattogram,2024-08-29,Budget
R005346,Chattogram,2024-07-21,Budget
R005347,Sylhet,2024-09-11,Budget
R005348,Chattogram,2024-10-19,Regular
R005349,Sylhet,2024-10-24,Regular
R005350,Chattogram,2024-08-07,Budget
R005351,Dhaka,2024-09-02,Budget
R005352,Dhaka,2024-09-01,Premium
R005353,Dhaka,2024-07-03,Regular
R005354,Chattogram,2024-09-22,Regular
R005355,Chattogram,2024-08-23,Budget
R005356,Dhaka,2024-07-19,Budget
R005357,Sylhet,2024-09-03,Regular
R005358,Sylhet,2024-09-29,Budget
R005359,Dhaka,2024-10-17,Budget
R005360,Dhaka,2024-07-10,Budget
R005361,Chattogram,2024-07-19,Budget
R005362,Dhaka,2024-08-27,Premium
R005363,Chattogram,2024-10-12,Budget
R005364,Dhaka,2024-09-23,Regular
R005365,Dhaka,2024-09-24,Regular
R005366,Dhaka,2024-08-16,Premium
R005367,Chattogram,2024-08-03,Regular
R005368,Dhaka,2024-09-29,Budget
R005369,Chattogram,2024-10-09,Regular
R005370,Dhaka,2024-08-26,Budget
R005371,Dhaka,2024-09-25,Regular
R005372,Dhaka,2024-08-15,Regular
R005373,Dhaka,2024-10-03,Regular
R005374,Chattogram,2024-09-03,Premium
R005375,Dhaka,2024-07-20,Budget
R005376,Dhaka,2024-09-08,Regular
R005377,Dhaka,2024-07-09,Regular
R005378,Dhaka,2024-10-19,Regular
R005379,Dhaka,2024-08-15,Regular
R005380,Dhaka,2024-09-21,Regular
R005381,Dhaka,2024-09-30,Budget
R005382,Chattogram,2024-09-03,Budget
R005383,Chattogram,2024-08-27,Regular
R005384,Dhaka,2024-08-22,Budget
R005385,Dhaka,2024-07-30,Regular
R005386,Dhaka,2024-08-27,Regular
R005387,Dhaka,2024-10-22,Budget
R005388,Dhaka,2024-10-08,Budget
R005389,Dhaka,2024-07-31,Regular
R005390,Chattogram,2024-10-09,Budget
R005391,Sylhet,2024-10-20,Regular
R005392,Sylhet,2024-10-10,Regular
R005393,Chattogram,2024-10-11,Budget
R005394,Dhaka,2024-07-17,Budget
R005395,Chattogram,2024-09-08,Budget
R005396,Chattogram,2024-08-22,Budget
R005397,Chattogram,2024-10-02,Budget
R005398,Dhaka,2024-08-10,Budget
R005399,Dhaka,2024-07-28,Budget
R005400,Chattogram,2024-09-13,Budget
R005401,Dhaka,2024-08-18,Regular
R005402,Dhaka,2024-08-14,Premium
R005403,Sylhet,2024-10-08,Budget
R005404,Dhaka,2024-08-06,Budget
R005405,Chattogram,2024-08-25,Regular
R005406,Chattogram,2024-08-23,Regular
R005407,Dhaka,2024-07-12,Regular
R005408,Chattogram,2024-07-22,Regular
R005409,Chattogram,2024-08-12,Regular
R005410,Dhaka,2024-10-20,Budget
R005411,Dhaka,2024-08-29,Budget
R005412,Sylhet,2024-07-04,Budget
R005413,Chattogram,2024-09-14,Regular
R005414,Dhaka,2024-08-30,Premium
R005415,Chattogram,2024-07-04,Regular
R005416,Dhaka,2024-09-17,Budget
R005417,Dhaka,2024-10-03,Budget
R005418,Dhaka,2024-10-06,Premium
R005419,Dhaka,2024-07-04,Premium
R005420,Chattogram,2024-08-12,Regular
R005421,Chattogram,2024-10-08,Regular
R005422,Chattogram,2024-08-20,Budget
R005423,Dhaka,2024-10-23,Premium
R005424,Dhaka,2024-07-25,Premium
R005425,Sylhet,2024-10-26,Budget
R005426,Dhaka,2024-10-07,Budget
R005427,Chattogram,2024-10-10,Regular
R005428,Dhaka,2024-07-04,Regular
R005429,Chattogram,2024-07-03,Budget
R005430,Chattogram,2024-07-16,Regular
R005431,Sylhet,2024-07-31,Budget
R005432,Dhaka,2024-10-07,Regular
R005433,Dhaka,2024-07-26,Premium
R005434,Dhaka,2024-08-12,Regular
R005435,Dhaka,2024-10-19,Budget
R005436,Dhaka,2024-10-08,Regular
R005437,Dhaka,2024-08-03,Budget
R005438,Sylhet,2024-09-01,Budget
R005439,Dhaka,2024-08-12,Regular
R005440,Dhaka,2024-07-13,Premium
R005441,Dhaka,2024-10-01,Budget
R005442,Dhaka,2024-07-25,Regular
R005443,Dhaka,2024-08-30,Regular
R005444,Dhaka,2024-07-06,Budget
R005445,Chattogram,2024-07-31,Budget
R005446,Chattogram,2024-10-24,Budget
R005447,Chattogram,2024-09-02,Budget
R005448,Chattogram,2024-07-05,Budget
R005449,Dhaka,2024-08-20,Budget
R005450,Dhaka,2024-08-02,Budget
R005451,Dhaka,2024-09-26,Regular
R005452,Chattogram,2024-07-03,Regular
R005453,Chattogram,2024-07-17,Budget
R005454,Dhaka,2024-09-10,Budget
R005455,Chattogram,2024-08-13,Budget
R005456,Dhaka,2024-07-08,Regular
R005457,Dhaka,2024-08-31,Premium
R005458,Chattogram,2024-09-20,Budget
R005459,Dhaka,2024-10-03,Regular
R005460,Chattogram,2024-10-21,Budget
R005461,Chattogram,2024-09-15,Regular
R005462,Dhaka,2024-09-18,Budget
R005463,Chattogram,2024-08-22,Budget
R005464,Chattogram,2024-07-22,Budget
R005465,Dhaka,2024-07-08,Premium
R005466,Chattogram,2024-07-07,Budget
R005467,Dhaka,2024-08-09,Regular
R005468,Dhaka,2024-08-30,Budget
R005469,Sylhet,2024-08-19,Budget
R005470,Dhaka,2024-08-18,Budget
R005471,Chattogram,2024-09-07,Regular
R005472,Dhaka,2024-08-23,Budget
R005473,Dhaka,2024-10-01,Regular
R005474,Dhaka,2024-09-07,Premium
R005475,Dhaka,2024-10-19,Premium
R005476,Dhaka,2024-08-12,Regular
R005477,Dhaka,2024-10-01,Budget
R005478,Chattogram,2024-09-20,Premium
R005479,Dhaka,2024-10-29,Regular
R005480,Dhaka,2024-08-17,Premium
R005481,Dhaka,2024-08-02,Regular
R005482,Dhaka,2024-09-19,Budget
R005483,Chattogram,2024-08-22,Budget
R005484,Dhaka,2024-09-17,Regular
R005485,Chattogram,2024-08-13,Budget
R005486,Dhaka,2024-08-10,Premium
R005487,Dhaka,2024-10-11,Regular
R005488,Chattogram,2024-07-31,Budget
R005489,Sylhet,2024-08-02,Regular
R005490,Dhaka,2024-09-02,Regular
R005491,Chattogram,2024-07-22,Regular
R005492,Chattogram,2024-10-01,Budget
R005493,Dhaka,2024-09-19,Budget
R005494,Dhaka,2024-07-12,Budget
R005495,Chattogram,2024-09-23,Regular
R005496,Chattogram,2024-09-03,Regular
R005497,Chattogram,2024-08-08,Regular
R005498,Chattogram,2024-07-04,Budget
R005499,Sylhet,2024-10-06,Regular
R005500,Dhaka,2024-10-29,Regular
R005501,Dhaka,2024-07-26,Budget
R005502,Dhaka,2024-07-06,Budget
R005503,Dhaka,2024-09-17,Premium
R005504,Chattogram,2024-10-02,Premium
R005505,Chattogram,2024-09-21,Budget
R005506,Dhaka,2024-09-16,Regular
R005507,Sylhet,2024-09-18,Budget
R005508,Chattogram,2024-07-29,Premium
R005509,Chattogram,2024-07-06,Premium
R005510,Dhaka,2024-09-29,Premium
R005511,Chattogram,2024-10-04,Budget
R005512,Sylhet,2024-09-24,Regular
R005513,Dhaka,2024-10-14,Regular
R005514,Dhaka,2024-08-08,Regular
R005515,Chattogram,2024-07-22,Budget
R005516,Dhaka,2024-08-21,Budget
R005517,Dhaka,2024-08-04,Regular
R005518,Chattogram,2024-10-17,Premium
R005519,Chattogram,2024-08-31,Budget
R005520,Sylhet,2024-09-21,Regular
R005521,Dhaka,2024-08-21,Regular
R005522,Sylhet,2024-10-21,Regular
R005523,Dhaka,2024-10-04,Regular
R005524,Dhaka,2024-10-10,Budget
R005525,Dhaka,2024-10-15,Budget
R005526,Dhaka,2024-09-07,Budget
R005527,Chattogram,2024-10-15,Regular
R005528,Sylhet,2024-08-09,Budget
R005529,Dhaka,2024-07-31,Premium
R005530,Dhaka,2024-09-12,Regular
R005531,Chattogram,2024-09-26,Budget
R005532,Chattogram,2024-07-21,Regular
R005533,Dhaka,2024-07-03,Budget
R005534,Dhaka,2024-08-30,Budget
R005535,Dhaka,2024-07-06,Regular
R005536,Dhaka,2024-07-03,Premium
R005537,Dhaka,2024-09-16,Budget
R005538,Dhaka,2024-10-24,Regular
R005539,Dhaka,2024-07-31,Budget
R005540,Dhaka,2024-10-20,Regular
R005541,Sylhet,2024-08-15,Budget
R005542,Dhaka,2024-10-15,Regular
R005543,Chattogram,2024-07-13,Budget
R005544,Sylhet,2024-07-20,Regular
R005545,Dhaka,2024-08-29,Regular
R005546,Sylhet,2024-07-23,Regular
R005547,Dhaka,2024-10-21,Budget
R005548,Dhaka,2024-09-06,Budget
R005549,Chattogram,2024-07-20,Regular
R005550,Chattogram,2024-10-29,Premium
R005551,Dhaka,2024-08-21,Premium
R005552,Chattogram,2024-08-05,Budget
R005553,Chattogram,2024-07-12,Budget
R005554,Chattogram,2024-08-16,Regular
R005555,Dhaka,2024-09-29,Regular
R005556,Chattogram,2024-07-14,Budget
R005557,Dhaka,2024-10-11,Budget
R005558,Dhaka,2024-08-11,Premium
R005559,Sylhet,2024-07-11,Regular
R005560,Chattogram,2024-08-26,Budget
R005561,Chattogram,2024-07-10,Budget
R005562,Dhaka,2024-09-14,Regular
R005563,Dhaka,2024-09-07,Regular
R005564,Chattogram,2024-07-31,Budget
R005565,Dhaka,2024-10-05,Premium
R005566,Chattogram,2024-09-28,Budget
R005567,Dhaka,2024-07-30,Regular
R005568,Dhaka,2024-10-27,Budget
R005569,Dhaka,2024-09-30,Premium
R005570,Chattogram,2024-08-30,Premium
R005571,Chattogram,2024-10-09,Premium
R005572,Dhaka,2024-09-10,Regular
R005573,Dhaka,2024-07-01,Regular
R005574,Dhaka,2024-09-27,Budget
R005575,Chattogram,2024-08-12,Premium
R005576,Dhaka,2024-08-30,Regular
R005577,Dhaka,2024-07-14,Budget
R005578,Chattogram,2024-10-05,Budget
R005579,Sylhet,2024-07-17,Budget
R005580,Chattogram,2024-08-13,Regular
R005581,Dhaka,2024-07-30,Budget
R005582,Chattogram,2024-09-29,Regular
R005583,Dhaka,2024-08-24,Regular
R005584,Dhaka,2024-09-06,Budget
R005585,Dhaka,2024-10-11,Budget
R005586,Chattogram,2024-09-08,Regular
R005587,Sylhet,2024-09-12,Regular
R005588,Sylhet,2024-08-17,Regular
R005589,Chattogram,2024-09-02,Premium
R005590,Chattogram,2024-10-20,Budget
R005591,Chattogram,2024-10-04,Premium
R005592,Chattogram,2024-08-11,Regular
R005593,Chattogram,2024-09-29,Premium
R005594,Dhaka,2024-09-27,Regular
R005595,Dhaka,2024-08-03,Regular
R005596,Chattogram,2024-08-09,Budget
R005597,Dhaka,2024-07-05,Regular
R005598,Dhaka,2024-10-12,Budget
R005599,Chattogram,2024-09-27,Budget
R005600,Dhaka,2024-07-06,Premium
R005601,Dhaka,2024-08-30,Budget
R005602,Chattogram,2024-10-29,Regular
R005603,Sylhet,2024-09-02,Premium
R005604,Chattogram,2024-10-14,Budget
R005605,Dhaka,2024-10-24,Budget
R005606,Dhaka,2024-08-10,Regular
R005607,Chattogram,2024-10-15,Budget
R005608,Chattogram,2024-10-03,Budget
R005609,Dhaka,2024-07-31,Regular
R005610,Dhaka,2024-07-26,Budget
R005611,Dhaka,2024-07-05,Budget
R005612,Chattogram,2024-08-11,Premium
R005613,Dhaka,2024-07-25,Budget
R005614,Chattogram,2024-08-01,Premium
R005615,Dhaka,2024-09-12,Budget
R005616,Chattogram,2024-07-14,Regular
R005617,Dhaka,2024-10-08,Regular
R005618,Dhaka,2024-09-14,Regular
R005619,Dhaka,2024-07-25,Premium
R005620,Dhaka,2024-10-06,Budget
R005621,Dhaka,2024-08-23,Premium
R005622,Dhaka,2024-08-07,Budget
R005623,Dhaka,2024-09-23,Regular
R005624,Dhaka,2024-07-28,Budget
R005625,Dhaka,2024-09-21,Premium
R005626,Dhaka,2024-08-21,Regular
R005627,Chattogram,2024-10-05,Premium
R005628,Dhaka,2024-10-21,Premium
R005629,Dhaka,2024-07-23,Budget
R005630,Chattogram,2024-08-06,Budget
R005631,Dhaka,2024-08-07,Budget
R005632,Chattogram,2024-07-05,Budget
R005633,Chattogram,2024-09-30,Premium
R005634,Chattogram,2024-09-05,Budget
R005635,Sylhet,2024-08-13,Budget
R005636,Dhaka,2024-07-20,Budget
R005637,Dhaka,2024-08-02,Budget
R005638,Dhaka,2024-07-13,Budget
R005639,Dhaka,2024-10-15,Regular
R005640,Chattogram,2024-09-21,Regular
R005641,Dhaka,2024-08-07,Budget
R005642,Sylhet,2024-09-12,Budget
R005643,Chattogram,2024-09-30,Budget
R005644,Sylhet,2024-10-19,Budget
R005645,Dhaka,2024-07-10,Regular
R005646,Dhaka,2024-07-09,Budget
R005647,Dhaka,2024-09-07,Regular
R005648,Dhaka,2024-09-21,Budget
R005649,Dhaka,2024-10-06,Budget
R005650,Chattogram,2024-09-27,Budget
R005651,Dhaka,2024-07-06,Budget
R005652,Dhaka,2024-07-01,Budget
R005653,Dhaka,2024-07-22,Budget
R005654,Sylhet,2024-09-05,Budget
R005655,Chattogram,2024-09-14,Budget
R005656,Dhaka,2024-09-28,Regular
R005657,Dhaka,2024-07-14,Premium
R005658,Sylhet,2024-08-08,Regular
R005659,Chattogram,2024-10-10,Regular
R005660,Dhaka,2024-09-08,Premium
R005661,Chattogram,2024-07-04,Regular
R005662,Dhaka,2024-07-22,Budget
R005663,Sylhet,2024-08-10,Budget
R005664,Dhaka,2024-09-22,Budget
R005665,Chattogram,2024-09-22,Budget
R005666,Chattogram,2024-09-06,Budget
R005667,Chattogram,2024-09-05,Regular
R005668,Dhaka,2024-10-01,Regular
R005669,Dhaka,2024-07-05,Budget
R005670,Chattogram,2024-07-02,Budget
R005671,Dhaka,2024-08-06,Budget
R005672,Dhaka,2024-10-28,Premium
R005673,Dhaka,2024-07-03,Premium
R005674,Sylhet,2024-09-08,Budget
R005675,Dhaka,2024-10-23,Premium
R005676,Dhaka,2024-08-17,Budget
R005677,Dhaka,2024-08-01,Regular
R005678,Chattogram,2024-08-06,Budget
R005679,Dhaka,2024-10-16,Premium
R005680,Chattogram,2024-09-27,Regular
R005681,Chattogram,2024-09-27,Budget
R005682,Chattogram,2024-09-13,Budget
R005683,Dhaka,2024-07-30,Regular
R005684,Dhaka,2024-10-01,Premium
R005685,Dhaka,2024-10-12,Premium
R005686,Sylhet,2024-07-06,Budget
R005687,Chattogram,2024-09-21,Budget
R005688,Sylhet,2024-08-09,Regular
R005689,Chattogram,2024-07-31,Regular
R005690,Dhaka,2024-07-26,Budget
R005691,Dhaka,2024-08-23,Regular
R005692,Chattogram,2024-10-14,Regular
R005693,Dhaka,2024-07-06,Regular
R005694,Dhaka,2024-10-23,Regular
R005695,Sylhet,2024-10-16,Budget
R005696,Dhaka,2024-10-11,Budget
R005697,Chattogram,2024-09-05,Regular
R005698,Chattogram,2024-07-31,Budget
R005699,Chattogram,2024-08-18,Regular
R005700,Dhaka,2024-08-18,Regular
R005701,Dhaka,2024-07-29,Regular
R005702,Chattogram,2024-10-15,Budget
R005703,Chattogram,2024-09-08,Regular
R005704,Dhaka,2024-08-09,Regular
R005705,Dhaka,2024-09-16,Budget
R005706,Dhaka,2024-07-06,Budget
R005707,Dhaka,2024-08-01,Budget
R005708,Dhaka,2024-08-09,Budget
R005709,Sylhet,2024-07-21,Budget
R005710,Chattogram,2024-08-30,Regular
R005711,Chattogram,2024-09-28,Budget
R005712,Sylhet,2024-08-08,Regular
R005713,Chattogram,2024-07-21,Budget
R005714,Dhaka,2024-08-26,Regular
R005715,Dhaka,2024-08-17,Regular
R005716,Dhaka,2024-07-01,Regular
R005717,Sylhet,2024-09-19,Regular
R005718,Chattogram,2024-09-09,Regular
